longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.33486588347492,34.09228762489573,41.941825397519075,2339.3016879788984,,3788.901521432927,1178.5781566979722,1.2039640366540052,162500.0,<1H OCEAN
-118.23459919872391,34.07826094440661,42.78535821657604,452.13116498799263,,386.5377263654357,140.42202237877862,2.5134380148231696,142600.0,<1H OCEAN
-120.70453176985667,40.525480883081485,14.886928253135324,5324.836951250352,,2503.2277700903824,898.7513406255604,3.625082001693327,85900.0,INLAND
-122.13668320918705,37.65785346805999,36.74912546485463,3331.2443496101237,,1637.2914694506032,555.4384025478147,4.781374230408915,186900.0,NEAR BAY
-119.70481272071365,36.78884029506429,15.510979826711177,1524.2722253559537,,997.0186861987298,282.8142849327774,3.5115915620666076,71300.0,INLAND
-116.84971734323814,32.892862426772645,15.64944004874027,5211.782122446696,,2554.3834593601177,865.9862477525658,4.088277172029757,174400.0,<1H OCEAN
-118.33174257585654,33.893494143752065,31.249715511375804,1537.5021838294358,,949.07491458453,299.449359549895,3.470796562232113,225000.0,<1H OCEAN
-122.70075458334333,38.36643209802697,13.855591248286647,2311.6415940478637,,964.5030475542175,404.10632678070533,3.810258424100237,146500.0,<1H OCEAN
-122.22917828431633,37.53253632430249,33.45614636935513,4725.671408369933,,2008.6224047211394,766.083089293562,6.058949829319068,405000.0,NEAR OCEAN
-117.71336390860507,33.5145064952402,17.734850026416005,2640.8846210817246,,1282.3898404596302,508.53229344288076,4.0354804281083325,189600.0,<1H OCEAN
-118.05525142765083,33.88084474806564,42.06308867439548,959.1093888319641,,735.4833981190304,216.19277362325397,4.035337942193866,164400.0,<1H OCEAN
-118.46947371348189,33.95529928463271,52.059302969271435,483.55602824527375,,332.3692084498989,127.42588801452558,2.3004197849529513,337500.0,<1H OCEAN
-119.16825794109533,36.32488809123207,17.99561585113324,1444.4200310967028,,662.5009672979417,243.63352178050113,2.4781456336739707,72500.0,INLAND
-117.88549670961581,33.91609704925385,29.292413411570784,1033.2304928498227,,781.1158077030873,279.61249819467804,2.4725101001856893,143800.0,<1H OCEAN
-118.28654114389134,34.07310799076088,26.679581965520015,1161.2061097334922,,1776.47196801227,423.4402647122454,1.7123136412402973,160000.0,<1H OCEAN
-118.2627058667038,34.093174908804116,13.278910702632526,1792.9617413023434,,2178.7029973242065,678.8852675460472,1.7201045737549547,118100.0,<1H OCEAN
-118.27400631632432,34.18624814783956,51.911588927033385,1984.9194248896167,,917.5899402019586,328.3412129807018,6.959925669861582,374000.0,<1H OCEAN
-117.1277116183393,33.07614000397944,16.111587414022953,1669.4500862980517,,748.7728873397514,205.95358547078666,5.699024986762935,202700.0,<1H OCEAN
-122.74033337180956,38.83489729723972,28.961064594094307,2780.7550276086736,,884.0057759646295,322.1290596432208,2.05355227596451,96600.0,INLAND
-121.43283784081257,38.58908576405485,31.370768407650583,1109.838627274152,,767.9386334995767,283.63731047192744,1.6699274239501456,65800.0,INLAND
-119.26196934304835,34.163909487261236,18.774876260290146,2401.197206633057,,1912.9652463839664,759.392837928483,1.712502882587537,167400.0,NEAR OCEAN
-118.56430090799243,34.20317565538551,20.623590230018245,1813.9592577818537,,2295.824265159672,687.8128582337814,2.734955203957829,179800.0,<1H OCEAN
-122.29583664962152,38.04074133526441,37.17815346079651,2869.809194979668,,1564.6492603070558,500.8981391147454,3.1789598727500605,96700.0,NEAR BAY
-122.00021245020423,37.41285511998811,33.036572375225845,3141.4551506210423,,1535.5305017500714,688.7816889162127,3.7654900627391497,266100.0,<1H OCEAN
-117.11905397197245,32.61793055010148,52.08737467832441,506.11424446920176,,510.3900460705726,105.19811592565068,1.89108161515679,91100.0,NEAR OCEAN
-119.83074595212986,36.70654017887106,38.31589376119394,1450.6547850316686,,1560.5977929190612,374.2812306365725,1.4965785474942717,49800.0,INLAND
-121.29332430382982,38.54794705049626,16.058647249590432,1566.7284494843875,,1151.1004171612503,363.74820609565967,2.568268246664053,90700.0,INLAND
-117.81498947188702,33.98426977165727,33.93061735820253,1892.9802762919926,,1546.1985982380274,335.80272012938184,2.901610766775285,115800.0,INLAND
-122.48885864327427,37.795219935196045,51.99304013894102,2610.79476933953,,1346.786020070809,639.2210208355615,3.5584897578608414,278600.0,NEAR BAY
-117.19070335247642,32.67674047221955,51.4948209389382,1361.1966375683137,,766.6521443923157,500.63684759257603,1.259814722092582,250000.0,NEAR OCEAN
-122.13386619132119,37.88172631746674,26.082816986392515,2917.674640046492,,812.6752566706024,622.5133493966883,2.895380669334689,85000.0,NEAR BAY
-117.9393554894897,33.68931941604365,45.1943174661423,2200.8410684593414,,1976.3469354188035,499.4027568518864,3.5051383775461358,177000.0,<1H OCEAN
-117.58694764327755,33.95854856137851,12.79885705026387,1491.4845760211554,,787.5093842386985,344.1825205220651,3.0891746610628696,99700.0,INLAND
-117.66731690722337,33.57047097565811,6.213319625200188,4269.032585977495,,1778.17919248564,547.4753365184965,9.706118821283981,357600.0,<1H OCEAN
-117.3196192896219,32.863076093900744,25.899469882124425,1346.9661949580325,,604.3909128903091,273.3107419787184,4.421586935743723,475000.0,NEAR OCEAN
-117.04254055636333,32.63442683005824,18.561224015712725,826.0401431829338,,352.0617009172029,97.25550522295481,6.581136028868907,273600.0,NEAR OCEAN
-118.04852993277242,34.04630037621625,38.05347509057881,1559.0357424612723,,892.2389252914857,363.16824816276306,3.7693638337203104,182400.0,<1H OCEAN
-117.93518524828096,33.882650881093895,33.03150228165422,1598.056082891566,,1853.1232249314787,431.4075789628531,3.09474641784118,157800.0,<1H OCEAN
-118.36079897254865,34.120983012858105,37.090012313612334,805.9651939779382,,843.9668765958464,315.7261831651038,1.9151140617088533,193800.0,<1H OCEAN
-118.4160582089923,34.02189547000721,48.9331467616303,719.8529953410065,,474.1304523850287,185.7826447582857,4.902222968005591,333600.0,<1H OCEAN
-121.90245406603674,37.28299485879184,27.26466324920165,4159.350023407164,,2118.0941688948164,894.0249410392022,3.608478833301006,264600.0,<1H OCEAN
-121.03624725867772,37.585497158812956,36.07768615008051,1431.324333540559,,1066.4441010743797,320.07650756148337,2.1523159412760298,58400.0,INLAND
-122.36007635306726,37.76489719248407,28.916319964306428,5085.188237863861,,3735.3693921028503,1268.634365223666,2.6223446216967443,173400.0,NEAR BAY
-118.24555656461118,34.110233172072526,48.27075978540758,1228.2614821980135,,847.8808785315159,301.5599261141524,4.2837370958802286,214800.0,<1H OCEAN
-119.18745971861661,35.37254718471602,52.09258001501544,165.77851651403634,,6.336164271673507,11.13829377443784,10.025389845393903,200000.0,INLAND
-121.92648092061023,37.47381043342166,8.036926551307005,2542.9254568544516,,1494.4364138906644,365.34125918313026,7.801913457185392,422800.0,<1H OCEAN
-121.49020131532339,38.47725650970677,38.87899026171582,2897.843192409826,,1206.6727995110407,567.0302459935716,3.2478428081748807,93600.0,INLAND
-118.41985050773776,34.05676729357134,37.49856275569044,1175.1962326070188,,1031.6639154014383,289.5127337728322,3.119700019879559,122200.0,<1H OCEAN
-118.09721193152976,33.94548594213145,35.75028084995754,669.9104113135924,,508.0341768826731,134.51234330423057,3.66021355596991,167600.0,<1H OCEAN
-118.48969229606283,34.157727966609116,36.91035908146619,888.9792451109239,,392.0342953020107,157.40396011256323,4.180741551635026,303600.0,<1H OCEAN
-117.99231577630565,33.8884299494088,32.91134297891487,1492.2866644329727,,645.5550179389942,235.0223570796329,4.89385725030689,269300.0,<1H OCEAN
-117.86378462118083,34.01039157304937,15.953449113344783,4618.218209166933,,3039.075287094272,724.0548186618355,5.229266783322289,264400.0,<1H OCEAN
-122.82431346354151,38.46748343236763,7.1510526915121755,6778.84794609722,,3471.4001239555037,1405.5954900985075,3.2087588490455965,191000.0,<1H OCEAN
-118.2939268081014,33.92944572145955,40.108021141961096,1565.5100068786978,,855.9236217290932,285.0744322507964,3.8889170420338006,153800.0,<1H OCEAN
-122.49925270128392,37.77644488549101,39.14040660798434,1902.1356278704109,,972.8737271275642,403.2155790946838,4.795115380154623,275500.0,NEAR BAY
-118.31337403039005,34.07865363673207,43.97777187761241,2679.012731047026,,2310.012850739811,734.5605569657702,1.680992121811222,208800.0,<1H OCEAN
-116.92033293120271,32.81716051744585,19.2912661082924,3391.0898127836704,,1948.9224389245053,677.4221113864289,2.972822794821745,142300.0,<1H OCEAN
-119.3463297847182,36.522176797933206,36.80489845033676,999.5494652300403,,868.0544339316973,261.2145029956793,2.462411984086587,63500.0,INLAND
-117.37035125328427,34.05626884015755,5.787129259331206,2167.5648357065947,,1060.3839914127193,386.2180312176017,1.6446460793319762,95800.0,INLAND
-118.1835069044292,33.77220279516865,29.692470785547798,3118.618933858829,,1847.4483705948037,772.187829681668,2.780664546846374,231700.0,NEAR OCEAN
-118.36965777294208,34.16825510674799,23.88908692141073,6387.849478573446,,2949.759167147361,1491.2854828970817,3.395344915231254,221500.0,<1H OCEAN
-119.70672667456937,36.787653925683244,25.025228393806955,4952.103862786599,,2147.5112901197217,913.750482555417,3.6280526778673123,89500.0,INLAND
-117.69369985589974,34.087809472201464,36.85862576060538,3437.319256222237,,1319.143982023828,527.480931449224,5.925269662538422,226000.0,INLAND
-118.21783493262583,34.129082041551364,47.87368405024889,1426.5084551197626,,551.0931854031363,140.60185392838338,15.011789573244462,500001.0,<1H OCEAN
-122.47362133368993,37.78901891028283,45.2796768923564,1567.1007210927164,,973.3350624633305,339.86056608992936,4.422086946970977,270200.0,NEAR OCEAN
-120.34669194837537,37.342194193834224,37.82661638177031,523.1896662063137,,477.32009939678363,114.17568928032783,2.410822030779042,59600.0,INLAND
-122.65353450529635,38.24457403240745,22.92023480752988,4082.467185810831,,1866.24658820539,789.3740480161854,3.3805309830347214,193300.0,<1H OCEAN
-117.32710359024563,34.3247105620045,18.09564504678823,3868.671017249401,,1101.7211956398808,366.46127106563546,3.2735786325418323,133600.0,INLAND
-122.18721503549794,37.80169360609985,46.5796691673342,1330.0548401715657,,550.3733530098295,213.42732870038907,4.321328737069812,161900.0,NEAR BAY
-119.69403221975173,34.44078505505312,37.69787986443933,1704.9227329661628,,839.8437294671169,389.9495373136613,3.092869694281964,357500.0,NEAR OCEAN
-122.46243842205016,38.55752398290651,37.1913556127356,3059.0695219863514,,1279.591656219472,430.84218410762634,4.332542650201464,276500.0,INLAND
-118.8389294854388,34.20048472472282,14.53463314043277,4333.451966311993,,1698.7647026308414,662.7583896453101,5.042956162564919,410700.0,<1H OCEAN
-122.20605073576255,37.480841188533844,19.627684307548716,11614.050798046277,,7610.465113496798,3600.1136067147277,1.9411392115969284,375000.0,NEAR BAY
-117.08500263831367,32.79953822270259,30.581816269359546,3438.09890802283,,2109.017782102906,687.8260053276649,2.645580795594861,135200.0,<1H OCEAN
-118.16582240232701,34.0597730151396,51.911433742277225,1778.7339944780197,,1835.6510487918188,436.66070596348436,2.4060592238666363,167200.0,<1H OCEAN
-118.31879143950201,34.07946948201477,44.67803617855143,2376.597294430867,,1090.0187086346948,478.4654706545013,2.5930763570789406,252000.0,<1H OCEAN
-118.52151757931048,34.177366878478196,17.786228983004733,3686.617541903862,,1607.3929900128353,543.5982351783024,8.211059194171206,308400.0,<1H OCEAN
-118.17318950901748,33.930310240038686,36.29132013515827,4099.110935730331,,4556.729255715852,1206.2220616101029,2.022481769885673,172100.0,<1H OCEAN
-122.36531291446127,37.60158138531988,25.94831866602722,3305.925844858216,,1163.2239290731254,463.8614514700289,6.314914836473991,500001.0,NEAR OCEAN
-122.37272108199807,37.74553477711168,40.055275148658126,631.4086702671075,,287.0304373687749,93.86252587636254,2.1501519151923896,193800.0,NEAR BAY
-121.05848022905631,39.179374725302736,30.089384782207137,2153.218163962451,,1028.0835660876219,444.53978814519496,2.1105895694793486,105200.0,INLAND
-117.2473264981952,34.073813905508274,44.26763902718004,410.8460961583183,,286.9123710494625,115.37294436592603,2.366865988017121,90800.0,INLAND
-118.29374982924432,34.06524529651511,33.87837148625514,1135.6595905233955,,1335.3174804894395,432.07023079516466,1.555725901535797,168800.0,<1H OCEAN
-121.34385797791819,38.019814493019645,30.98005253031476,1498.769354713028,,623.1506022592714,258.85955779443117,3.115736686598907,162100.0,INLAND
-118.03468009022917,34.030230195486105,32.94181245803437,1420.1719815379774,,1137.639823608728,263.7727539160212,4.300230226707064,161200.0,<1H OCEAN
-118.06919144890978,33.94968692069598,39.746574589574195,1610.3980507980357,,1881.1370533010795,423.7790770013236,2.3315035951292566,137500.0,<1H OCEAN
-121.93399118891354,36.594989380734454,30.959692808304705,1413.5344138130808,,682.0339836137985,399.82073417585997,3.233530270151568,289300.0,NEAR OCEAN
-117.66727221026699,33.59189273375365,15.076661030002068,5689.739168461564,,2503.761599884462,752.7458150566814,6.382984767187514,278700.0,<1H OCEAN
-117.99043015242327,33.79292747407596,15.218213803290833,3168.277132718345,,1485.1655730997852,634.7319193434594,4.27495707339583,161700.0,<1H OCEAN
-117.85256485831695,33.890088250462405,26.778186930396725,2293.8250102866573,,1143.0678076819986,360.0110417727588,5.633795590857172,231000.0,<1H OCEAN
-120.63124976669245,37.365750733305696,16.273757302124125,672.263801209674,,379.21829920133615,132.31588103426827,1.9054630911291208,87500.0,INLAND
-118.30615179873813,33.866995599189806,27.90037972669842,2128.0088532649743,,1802.5006162534207,477.6468718946312,1.5155562098650173,95700.0,<1H OCEAN
-116.66254990905679,32.893702827172916,13.309961561239636,908.5327422108955,,877.4688162553862,155.5528395079815,6.183150491241238,240600.0,<1H OCEAN
-118.01006690544502,34.13493404139788,31.99274513979284,4241.3284713907715,,2800.6804916610113,1019.1747116334693,3.3451437345379516,214100.0,<1H OCEAN
-118.56411585765633,34.25645291128751,16.06971039737362,8922.543409927148,,3500.5168449476732,1195.04819957202,8.082367126692006,428600.0,<1H OCEAN
-121.86044632844258,36.64789021976518,37.90356121848811,311.60325334059655,,191.77446357111214,64.26917064857125,1.3911264518404076,125000.0,<1H OCEAN
-122.36162774089989,40.474018998799146,16.393796089291698,1010.7253979600254,,502.1831918320557,177.80518789179166,2.180390436419801,76400.0,INLAND
-119.75020082353711,34.4219577502889,5.7748142302565615,2843.3573959574555,,1417.5809855098769,604.7427268225867,5.4849137839145445,263800.0,NEAR OCEAN
-118.84842505817808,34.370196202374885,45.25927363411377,1637.8787970315893,,1141.40917186892,353.61141817546445,2.6515802525519447,120400.0,<1H OCEAN
-119.27237188446306,36.601728511949545,31.720530426669235,736.8406324305854,,446.0329183595204,156.82596592855913,2.9813284740511294,109100.0,INLAND
-118.50490503623462,34.2359981035268,17.8296047892198,5936.76341634508,,3159.181418227201,1291.2114290393504,3.056636701568826,170600.0,<1H OCEAN
-121.88803482618448,37.413735198088325,9.426932556476983,6659.246984800298,,4253.104850087291,1438.356280329487,5.378672689437168,257400.0,<1H OCEAN
-121.89476737232624,37.29095108317412,26.159338087407164,3706.850441529625,,1414.6656646058038,532.1522474338872,5.713623299045011,320000.0,<1H OCEAN
-117.22257720112638,32.807906893132625,52.06791425415904,1070.8582802973385,,394.68799322761737,200.3513144691806,3.1262428248436094,289600.0,NEAR OCEAN
-117.2349096016689,33.233583937637455,12.05073916290408,4973.280070047051,,2090.119036568474,805.8115367613581,6.2546550833452805,307300.0,<1H OCEAN
-117.65335452473941,33.326453440076286,26.280269789431664,1500.9017779203823,,613.611467310032,217.46696799845637,6.261955589980048,325500.0,NEAR OCEAN
-122.0969151666914,40.05285369937081,25.09259531543522,2504.697619410173,,1279.913222137068,502.4082962347791,1.7720862337246663,58400.0,INLAND
-114.61485120756618,34.87930137987041,41.008364740452244,707.0195819849257,,371.2108579119031,158.16026790387724,1.6680641699124952,48500.0,INLAND
-122.24486784385559,38.190326010333465,45.11647612545488,412.9317798155996,,207.14758877763296,79.35252589508603,1.887738646992558,216700.0,NEAR BAY
-117.31496493030578,34.195301183537836,28.950177725780712,4602.333874450132,,1593.0538620502061,588.2415121459711,2.714212255968262,97900.0,INLAND
-121.81001973759342,39.63256684719577,19.899662697363585,3744.286718656018,,1684.6402788463274,600.372808303739,4.723224795090903,158600.0,INLAND
-119.73077862262546,36.75403856519892,22.819608712368822,6361.947464440197,,3603.3594372098228,1264.9407562339463,2.3048242698011774,69000.0,INLAND
-121.96364806891896,37.883435771864,22.734798938125735,3821.4942552865177,,1338.3131838804595,496.7647297601439,6.7012838264463355,322300.0,NEAR BAY
-121.77389984761567,37.08534524903652,18.11606125098503,3095.6350130046917,,1393.7945082021972,488.1454580416302,6.824901508177035,467700.0,<1H OCEAN
-117.05612634763493,32.83965405907711,30.959065422605075,2466.241941597666,,1189.8205930307936,495.8737478742179,3.425174747593718,163000.0,<1H OCEAN
-121.88638878475552,37.30746947300038,29.589616137243777,1929.1595126416023,,975.5874867881467,390.96164522649474,4.657654236389984,287100.0,<1H OCEAN
-119.68095358629898,36.81729848332016,31.900209821861655,1092.4543121244774,,681.12984237976,215.2602904659807,1.5105331597562037,54600.0,INLAND
-118.28098997326015,33.970649618873885,43.0732302335035,786.8791488397295,,702.7413246997799,225.22349549830588,0.8266851814423953,90400.0,<1H OCEAN
-117.94419633078286,33.991157763712586,30.825347005526005,2477.2087457518646,,2170.1510557818597,508.26311916935697,3.272538333248173,155500.0,<1H OCEAN
-118.28973037898172,34.127993212267455,18.072997038846733,3698.050140291044,,3349.885675520458,1468.0311531073976,2.255370195936861,175000.0,<1H OCEAN
-122.02286384975233,37.33358178511488,16.43647331934014,2090.923682524652,,804.4296062295471,271.21340013629407,8.642121867800697,411200.0,<1H OCEAN
-118.35196291440916,33.96496183743319,35.39268219647504,3708.8153157013426,,1567.997256064876,749.5163394841416,3.5867199177499445,332100.0,<1H OCEAN
-118.21168639950237,33.97935172473308,45.06823819770701,1259.9592620907256,,1064.5711895976867,253.39423847104158,3.3340326444289405,141200.0,<1H OCEAN
-122.20029874567587,37.78728414736993,44.51512185447345,895.9781328607392,,357.93021594303457,126.49226912274085,4.967126429963101,247100.0,NEAR BAY
